GEOID,LOGRECNO,TRACT,Neighborhood_Name,Neighborhood_Num,WARDS,population,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008
270531099004006,96591,109900,East Harriet,70,13,0,0,0,0,0,0,0,0,0
270531099004007,96592,109900,East Harriet,70,10,0,0,0,0,0,0,0,0,0
270531099004008,96593,109900,East Harriet,70,10,80,80,68,5,0,2,0,1,4
270531099004009,96594,109900,East Harriet,70,10,0,0,0,0,0,0,0,0,0
270531099004010,96595,109900,East Harriet,70,10,115,115,95,8,0,1,0,6,5
270531099004011,96596,109900,East Harriet,70,10,86,86,78,2,2,0,0,2,2
270531099004012,96597,109900,East Harriet,70,10,80,80,64,4,0,3,0,0,9
270531099004013,96598,109900,East Harriet,70,10,155,155,139,11,0,1,0,3,1
270531099004014,96599,109900,East Harriet,70,10,72,72,72,0,0,0,0,0,0
270531099004015,96600,109900,East Harriet,70,10,68,68,65,0,0,2,0,0,1
270531099004016,96601,109900,East Harriet,70,10,114,114,102,5,0,2,0,0,5
270531099004017,96602,109900,East Harriet,70,10,48,48,48,0,0,0,0,0,0
270531099004018,96603,109900,East Harriet,70,10,60,60,57,1,0,0,2,0,0
270531099004019,96604,109900,East Harriet,70,10,24,24,24,0,0,0,0,0,0
270531099004020,96605,109900,East Harriet,70,10,65,65,63,2,0,0,0,0,0
270531099004021,96606,109900,East Harriet,70,13,0,0,0,0,0,0,0,0,0
270531099004022,96607,109900,Lynnhurst,73,13,0,0,0,0,0,0,0,0,0
270531099004023,96608,109900,Lynnhurst,73,13,0,0,0,0,0,0,0,0,0
270531100001000,96611,110000,Bryant,57,8,115,115,17,26,3,0,0,47,22
270531100001001,96612,110000,Bryant,57,8,89,89,24,37,0,2,0,26,0
270531100001002,96613,110000,Bryant,57,8,76,76,14,24,4,5,0,25,4
270531100001003,96614,110000,Bryant,57,8,101,101,20,26,0,5,0,49,1
270531100001004,96615,110000,Bryant,57,8,122,122,22,81,1,0,0,16,2
270531100001005,96616,110000,Bryant,57,8,119,119,43,54,4,0,0,14,4
270531100001006,96617,110000,Bryant,57,8,63,63,15,27,0,2,0,18,1
270531100001007,96618,110000,Bryant,57,8,68,68,26,30,0,0,0,11,1
270531100001008,96619,110000,Bryant,57,8,99,99,26,28,1,1,0,36,7
270531100001009,96620,110000,Bryant,57,8,120,120,28,36,0,1,0,51,4
270531100002000,96622,110000,Bryant,57,8,0,0,0,0,0,0,0,0,0
270531100002001,96623,110000,Bryant,57,8,110,110,19,54,3,6,0,15,13
270531100002002,96624,110000,Bryant,57,8,85,85,25,30,1,11,0,15,3
270531100002003,96625,110000,Bryant,57,8,125,125,18,45,0,0,0,49,13
270531100002004,96626,110000,Bryant,57,8,76,76,25,29,0,7,0,15,0
270531100002005,96627,110000,Bryant,57,8,43,43,8,26,0,0,0,7,2
270531100002006,96628,110000,Bryant,57,8,32,32,16,6,0,3,0,0,7
270531100002007,96629,110000,Bryant,57,8,28,28,13,11,3,0,0,0,1
270531100002008,96630,110000,Bryant,57,8,33,33,8,18,7,0,0,0,0
270531100002009,96631,110000,Bryant,57,8,61,61,27,22,0,0,0,10,2
270531100002010,96632,110000,Bryant,57,8,41,41,19,13,0,6,0,0,3
270531100002011,96633,110000,Bryant,57,8,67,67,37,18,5,0,0,5,2
270531101001000,96636,110100,Standish,59,9,65,65,58,4,0,1,0,0,2
270531101001001,96637,110100,Standish,59,12,43,43,33,1,1,2,0,1,5
270531101001002,96638,110100,Standish,59,12,44,44,36,0,0,2,0,6,0
270531101001003,96639,110100,Standish,59,12,65,65,45,8,0,12,0,0,0
270531101001004,96640,110100,Standish,59,12,89,89,44,20,0,4,0,17,4
270531101001005,96641,110100,Standish,59,12,0,0,0,0,0,0,0,0,0
270531101001006,96642,110100,Standish,59,12,82,82,60,4,0,2,0,14,2
270531101001007,96643,110100,Standish,59,12,58,58,57,0,0,0,0,0,1
270531101001008,96644,110100,Standish,59,12,71,71,55,10,0,0,0,6,0
270531101001009,96645,110100,Standish,59,12,61,61,52,2,0,2,0,1,4
270531101001010,96646,110100,Standish,59,12,59,59,45,2,3,4,0,4,1
270531101001011,96647,110100,Standish,59,12,58,58,42,8,0,5,0,0,3
270531101001012,96648,110100,Standish,59,12,77,77,69,6,0,0,0,1,1
270531101001013,96649,110100,Standish,59,12,66,66,63,1,0,1,0,0,1
270531101001014,96650,110100,Standish,59,12,87,87,67,8,0,1,0,10,1
270531101001015,96651,110100,Standish,59,12,66,66,58,0,0,0,0,3,5
270531101001016,96652,110100,Standish,59,12,72,72,62,6,0,0,0,4,0
270531101001017,96653,110100,Standish,59,12,58,58,48,1,1,1,0,1,6
270531101002000,96655,110100,Bancroft,58,8,92,92,40,25,0,2,0,21,4
270531101002001,96656,110100,Bancroft,58,8,52,52,37,6,0,6,0,0,3
270531101002002,96657,110100,Bancroft,58,8,54,54,46,1,1,1,0,5,0
270531101002003,96658,110100,Bancroft,58,8,88,88,45,19,11,0,0,9,4
270531101002004,96659,110100,Bancroft,58,8,54,54,50,2,0,0,0,0,2
270531101002005,96660,110100,Bancroft,58,8,88,88,60,11,4,0,0,7,6
270531101002006,96661,110100,Bancroft,58,8,72,72,48,8,5,0,0,4,7
270531101002007,96662,110100,Bancroft,58,8,85,85,57,11,3,10,0,4,0
270531101002008,96663,110100,Bancroft,58,8,81,81,52,7,1,3,0,16,2
270531101002009,96664,110100,Bancroft,58,8,92,92,67,19,2,0,0,0,4
270531101002010,96665,110100,Bancroft,58,8,70,70,57,9,2,0,0,0,2
270531101002011,96666,110100,Bancroft,58,8,62,62,53,5,1,1,0,1,1
270531101003000,96668,110100,Bancroft,58,8,81,81,46,14,6,0,0,4,11
270531101003001,96669,110100,Bancroft,58,8,61,61,55,5,0,1,0,0,0
270531101003002,96670,110100,Bancroft,58,8,85,85,41,17,8,15,0,2,2
270531101003003,96671,110100,Bancroft,58,8,101,101,43,14,9,6,0,26,3
270531101003004,96672,110100,Bancroft,58,8,0,0,0,0,0,0,0,0,0
270531101003005,96673,110100,Bancroft,58,8,178,178,118,42,2,6,0,2,8
270531101003006,96674,110100,Bancroft,58,8,77,77,44,4,10,1,0,14,4
270531101003007,96675,110100,Bancroft,58,8,0,0,0,0,0,0,0,0,0
270531101003008,96676,110100,Bancroft,58,8,48,48,12,0,0,2,0,28,6
270531101003009,96677,110100,Bancroft,58,8,0,0,0,0,0,0,0,0,0
270531101003010,96678,110100,Bancroft,58,8,49,49,47,1,0,0,0,0,1
270531101003011,96679,110100,Bancroft,58,8,44,44,27,0,0,11,0,6,0
270531102001000,96682,110200,Standish,59,9,76,76,55,7,7,2,0,0,5
270531102001001,96683,110200,Standish,59,9,98,98,78,9,0,0,0,11,0
270531102001002,96684,110200,Standish,59,9,57,57,38,5,0,0,0,0,14
270531102001003,96685,110200,Standish,59,9,89,89,66,8,0,5,0,0,10
270531102001004,96686,110200,Standish,59,9,31,31,19,0,12,0,0,0,0
270531102001005,96687,110200,Standish,59,9,34,34,23,5,0,5,0,0,1
270531102001006,96688,110200,Standish,59,9,47,47,44,0,0,3,0,0,0
270531102001007,96689,110200,Standish,59,9,79,79,60,12,7,0,0,0,0
270531102001008,96690,110200,Standish,59,9,72,72,47,10,10,0,0,4,1
270531102001009,96691,110200,Standish,59,12,47,47,38,1,0,0,0,0,8
270531102001010,96692,110200,Standish,59,12,52,52,50,1,0,0,0,0,1
270531102001011,96693,110200,Standish,59,12,57,57,54,0,0,0,0,1,2
270531102001012,96694,110200,Standish,59,12,21,21,19,0,1,0,0,0,1
270531102001013,96695,110200,Standish,59,12,31,31,28,0,0,1,0,0,2
270531102001014,96696,110200,Standish,59,12,68,68,63,2,2,0,0,0,1
270531102001015,96697,110200,Standish,59,12,71,71,52,5,6,0,0,0,8
270531102001016,96698,110200,Standish,59,12,56,56,54,0,0,0,0,1,1
270531102001017,96699,110200,Standish,59,12,64,64,50,6,1,0,0,2,5
270531102002000,96701,110200,Standish,59,12,31,31,31,0,0,0,0,0,0
270531102002001,96702,110200,Standish,59,12,29,29,29,0,0,0,0,0,0
270531102002002,96703,110200,Standish,59,12,72,72,56,1,13,0,0,1,1
270531102002003,96704,110200,Standish,59,12,71,71,45,3,4,2,0,12,5
270531102002004,96705,110200,Standish,59,12,63,63,54,4,2,1,0,1,1
270531102002005,96706,110200,Standish,59,12,68,68,68,0,0,0,0,0,0
270531102002006,96707,110200,Standish,59,12,64,64,51,2,0,8,0,3,0
270531102002007,96708,110200,Standish,59,12,55,55,44,3,3,0,0,1,4
270531102002008,96709,110200,Standish,59,12,71,71,60,0,9,0,0,0,2
270531102002009,96710,110200,Standish,59,12,61,61,59,0,0,0,0,0,2
270531102002010,96711,110200,Standish,59,12,62,62,55,2,0,0,0,0,5
270531102002011,96712,110200,Standish,59,12,65,65,62,0,0,2,0,0,1
270531102002012,96713,110200,Standish,59,12,60,60,53,6,0,1,0,0,0
270531102003000,96715,110200,Standish,59,12,30,30,29,0,0,1,0,0,0
270531102003001,96716,110200,Standish,59,12,63,63,54,9,0,0,0,0,0
270531102003002,96717,110200,Standish,59,12,68,68,48,5,1,1,0,11,2
270531102003003,96718,110200,Standish,59,12,56,56,53,2,0,0,0,1,0
270531102003004,96719,110200,Standish,59,12,72,72,66,2,0,0,0,0,4
270531102003005,96720,110200,Standish,59,12,50,50,39,8,0,1,0,1,1
270531102003006,96721,110200,Standish,59,12,59,59,49,0,1,5,0,1,3
270531102003007,96722,110200,Standish,59,12,56,56,45,7,2,0,0,1,1
270531102003008,96723,110200,Standish,59,12,61,61,43,2,3,1,0,6,6
270531102003009,96724,110200,Standish,59,12,50,50,40,5,0,1,0,4,0
270531102003010,96725,110200,Standish,59,12,58,58,48,5,0,4,0,1,0
270531102003011,96726,110200,Standish,59,12,64,64,59,0,0,3,0,0,2
270531102004000,96728,110200,Standish,59,9,0,0,0,0,0,0,0,0,0
270531102004001,96729,110200,Standish,59,9,47,47,28,7,5,2,0,3,2
270531102004002,96730,110200,Standish,59,9,67,67,58,3,0,0,0,5,1
270531102004003,96731,110200,Standish,59,9,104,104,89,9,0,1,0,0,5
270531102004004,96732,110200,Standish,59,12,63,63,52,1,1,2,0,0,7
270531102004005,96733,110200,Standish,59,12,66,66,55,0,0,2,0,8,1
270531102004006,96734,110200,Standish,59,12,70,70,51,3,2,0,0,14,0
270531102004007,96735,110200,Standish,59,12,59,59,36,14,0,0,0,8,1
270531102004008,96736,110200,Standish,59,12,0,0,0,0,0,0,0,0,0
270531102004009,96737,110200,Standish,59,12,0,0,0,0,0,0,0,0,0
270531102004010,96738,110200,Standish,59,12,76,76,38,11,0,1,0,24,2
270531102004011,96739,110200,Standish,59,12,59,59,42,11,0,0,0,6,0
270531102004012,96740,110200,Standish,59,12,74,74,52,11,0,1,0,3,7
270531102004013,96741,110200,Standish,59,12,60,60,37,16,0,1,0,0,6
270531102004014,96742,110200,Standish,59,12,66,66,61,1,0,0,0,0,4
270531102004015,96743,110200,Standish,59,12,88,88,72,0,0,1,0,11,4
270531102004016,96744,110200,Standish,59,12,114,114,56,0,6,0,0,33,19
270531104001000,96747,110400,Howe,63,12,69,69,61,0,4,1,0,1,2
270531104001001,96748,110400,Howe,63,12,69,69,60,2,0,2,0,0,5
270531104001002,96749,110400,Howe,63,12,69,69,53,6,4,2,0,4,0
270531104001003,96750,110400,Howe,63,12,57,57,53,4,0,0,0,0,0
270531104001004,96751,110400,Howe,63,12,64,64,58,3,0,3,0,0,0
270531104001005,96752,110400,Howe,63,12,74,74,49,11,0,2,0,6,6
270531104001006,96753,110400,Howe,63,12,77,77,47,10,6,5,0,0,9
270531104001007,96754,110400,Howe,63,12,74,74,62,1,0,3,0,8,0
270531104001008,96755,110400,Howe,63,12,78,78,56,8,7,0,0,3,4
270531104001009,96756,110400,Howe,63,12,68,68,65,0,3,0,0,0,0
270531104002000,96758,110400,Hiawatha,64,12,72,72,50,10,8,0,0,0,4
270531104002001,96759,110400,Hiawatha,64,12,60,60,53,6,0,0,0,0,1
270531104002002,96760,110400,Hiawatha,64,12,61,61,60,0,0,0,0,1,0
270531104002003,96761,110400,Hiawatha,64,12,59,59,49,0,1,6,0,0,3
270531104002004,96762,110400,Hiawatha,64,12,75,75,69,1,1,4,0,0,0
270531104002005,96763,110400,Hiawatha,64,12,57,57,45,9,1,1,0,0,1
270531104002006,96764,110400,Hiawatha,64,12,56,56,47,0,0,6,0,3,0
270531104002007,96765,110400,Hiawatha,64,12,51,51,40,0,0,0,0,7,4
270531104002008,96766,110400,Hiawatha,64,12,72,72,56,5,5,0,0,2,4
270531104002009,96767,110400,Hiawatha,64,12,65,65,53,4,1,2,0,0,5
270531104002010,96768,110400,Hiawatha,64,12,54,54,51,2,1,0,0,0,0
270531104002011,96769,110400,Hiawatha,64,12,69,69,53,1,3,0,0,9,3
270531104003000,96771,110400,Hiawatha,64,12,57,57,46,3,0,2,0,6,0
270531104003001,96772,110400,Hiawatha,64,12,63,63,49,1,0,0,0,7,6
270531104003002,96773,110400,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531104003003,96774,110400,Hiawatha,64,12,85,85,51,18,2,3,0,9,2
270531104003004,96775,110400,Hiawatha,64,12,32,32,31,0,0,1,0,0,0
270531104003005,96776,110400,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531104003006,96777,110400,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531104003007,96778,110400,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531104003008,96779,110400,Hiawatha,64,12,23,23,21,2,0,0,0,0,0
270531104003009,96780,110400,Hiawatha,64,12,38,38,31,2,4,0,0,0,1
270531104003010,96781,110400,Hiawatha,64,12,101,101,61,19,0,6,0,6,9
270531104003011,96782,110400,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531104003012,96783,110400,Hiawatha,64,12,69,69,60,7,0,0,0,1,1
270531104003013,96784,110400,Hiawatha,64,12,25,25,24,0,0,0,0,0,1
270531104003014,96785,110400,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531104003015,96786,110400,Hiawatha,64,12,41,41,36,0,0,0,0,0,5
270531104003016,96787,110400,Hiawatha,64,12,101,101,82,11,3,1,0,1,3
270531104004000,96789,110400,Howe,63,12,50,50,46,0,0,0,0,0,4
270531104004001,96790,110400,Howe,63,12,58,58,56,1,0,0,0,1,0
270531104004002,96791,110400,Howe,63,12,76,76,50,17,1,6,0,2,0
270531104004003,96792,110400,Howe,63,12,117,117,63,41,5,0,0,0,8
270531104004004,96793,110400,Howe,63,12,40,40,21,7,7,2,0,0,3
270531104004005,96794,110400,Howe,63,12,0,0,0,0,0,0,0,0,0
270531104004006,96795,110400,Howe,63,12,0,0,0,0,0,0,0,0,0
270531104004007,96796,110400,Howe,63,12,48,48,41,0,0,1,0,2,4
270531104004008,96797,110400,Howe,63,12,97,97,64,4,21,0,0,6,2
270531104004009,96798,110400,Howe,63,12,120,120,60,32,3,1,0,15,9
270531104004010,96799,110400,Howe,63,12,42,42,21,6,0,0,0,9,6
270531105001000,96802,110500,Howe,63,12,0,0,0,0,0,0,0,0,0
270531105001001,96803,110500,Howe,63,12,0,0,0,0,0,0,0,0,0
270531105001002,96804,110500,Howe,63,12,0,0,0,0,0,0,0,0,0
270531105001003,96805,110500,Howe,63,12,43,43,43,0,0,0,0,0,0
270531105001004,96806,110500,Howe,63,12,27,27,26,0,0,1,0,0,0
270531105001005,96807,110500,Howe,63,12,19,19,17,0,1,0,0,0,1
270531105001006,96808,110500,Howe,63,12,71,71,62,0,3,3,0,0,3
270531105001007,96809,110500,Howe,63,12,57,57,53,0,0,0,0,0,4
270531105001008,96810,110500,Howe,63,12,62,62,53,7,1,0,0,0,1
270531105001009,96811,110500,Howe,63,12,53,53,52,0,0,1,0,0,0
270531105001010,96812,110500,Howe,63,12,54,54,52,0,2,0,0,0,0
270531105001011,96813,110500,Howe,63,12,56,56,52,0,0,4,0,0,0
270531105001012,96814,110500,Howe,63,12,74,74,55,9,0,4,0,1,5
270531105001013,96815,110500,Howe,63,12,58,58,50,0,1,0,0,0,7
270531105001014,96816,110500,Howe,63,12,45,45,41,2,0,1,0,0,1
270531105002000,96818,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002001,96819,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002002,96820,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002003,96821,110500,Hiawatha,64,12,66,66,60,0,0,0,0,6,0
270531105002004,96822,110500,Hiawatha,64,12,64,64,61,0,0,3,0,0,0
270531105002005,96823,110500,Hiawatha,64,12,66,66,59,0,1,2,0,0,4
270531105002006,96824,110500,Hiawatha,64,12,80,80,59,9,2,2,0,0,8
270531105002007,96825,110500,Hiawatha,64,12,64,64,52,8,0,0,0,4,0
270531105002008,96826,110500,Hiawatha,64,12,48,48,41,1,0,0,0,0,6
270531105002009,96827,110500,Hiawatha,64,12,63,63,62,1,0,0,0,0,0
270531105002010,96828,110500,Hiawatha,64,12,60,60,57,1,0,2,0,0,0
270531105002011,96829,110500,Hiawatha,64,12,64,64,54,0,0,7,0,3,0
270531105002012,96830,110500,Hiawatha,64,12,43,43,39,0,0,2,0,0,2
270531105002013,96831,110500,Hiawatha,64,12,76,76,70,0,0,2,0,1,3
270531105002014,96832,110500,Hiawatha,64,12,44,44,44,0,0,0,0,0,0
270531105002015,96833,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002016,96834,110500,Hiawatha,64,12,44,44,41,1,0,0,0,0,2
270531105002017,96835,110500,Hiawatha,64,12,55,55,55,0,0,0,0,0,0
270531105002018,96836,110500,Hiawatha,64,12,75,75,70,3,0,0,0,0,2
270531105002019,96837,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002020,96838,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002021,96839,110500,Hiawatha,64,12,355,355,333,15,2,1,1,1,2
270531105002022,96840,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002023,96841,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002024,96842,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002025,96843,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002026,96844,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002027,96845,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002028,96846,110500,Hiawatha,64,12,44,44,34,8,1,0,0,0,1
270531105002029,96847,110500,Minnehaha,81,12,0,0,0,0,0,0,0,0,0
270531105002030,96848,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002031,96849,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002032,96850,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002033,96851,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105002034,96852,110500,Minnehaha,81,12,0,0,0,0,0,0,0,0,0
270531105002035,96853,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105003000,96855,110500,Hiawatha,64,12,57,57,46,2,0,4,0,5,0
270531105003001,96856,110500,Hiawatha,64,12,56,56,50,0,2,0,0,0,4
270531105003002,96857,110500,Hiawatha,64,12,86,86,68,7,0,0,0,2,9
270531105003003,96858,110500,Hiawatha,64,12,116,116,51,45,5,0,0,11,4
270531105003004,96859,110500,Hiawatha,64,12,190,190,144,14,7,20,0,0,5
270531105003005,96860,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105003006,96861,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105003007,96862,110500,Hiawatha,64,12,24,24,6,4,4,0,0,10,0
270531105003008,96863,110500,Hiawatha,64,12,160,160,100,35,6,0,0,10,9
270531105003009,96864,110500,Hiawatha,64,12,35,35,26,4,0,4,0,1,0
270531105003010,96865,110500,Hiawatha,64,12,65,65,56,3,0,0,0,5,1
270531105003011,96866,110500,Hiawatha,64,12,52,52,48,2,0,1,0,0,1
270531105003012,96867,110500,Hiawatha,64,12,68,68,57,0,2,7,0,0,2
270531105003013,96868,110500,Hiawatha,64,12,63,63,45,6,0,0,0,7,5
270531105003014,96869,110500,Hiawatha,64,12,77,77,64,0,2,1,0,8,2
270531105003015,96870,110500,Hiawatha,64,12,102,102,79,9,0,5,0,4,5
270531105003016,96871,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105003017,96872,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105003018,96873,110500,Hiawatha,64,12,50,50,36,7,3,0,0,0,4
270531105003019,96874,110500,Hiawatha,64,12,97,97,80,6,0,0,0,2,9
270531105003020,96875,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105004000,96877,110500,Hiawatha,64,12,256,256,254,0,0,0,0,0,2
270531105004001,96878,110500,Hiawatha,64,12,54,54,53,0,0,1,0,0,0
270531105004002,96879,110500,Hiawatha,64,12,45,45,41,0,0,2,0,0,2
270531105004003,96880,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105004004,96881,110500,Hiawatha,64,12,64,64,57,3,1,1,0,0,2
270531105004005,96882,110500,Hiawatha,64,12,54,54,52,0,0,0,0,0,2
270531105004006,96883,110500,Hiawatha,64,12,57,57,55,0,0,0,0,1,1
270531105004007,96884,110500,Hiawatha,64,12,70,70,56,0,1,2,0,7,4
270531105005000,96886,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105005001,96887,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105005002,96888,110500,Hiawatha,64,12,0,0,0,0,0,0,0,0,0
270531105005003,96889,110500,Hiawatha,64,12,70,70,60,0,0,4,0,0,6
270531105005004,96890,110500,Hiawatha,64,12,38,38,33,0,0,2,0,0,3
270531105005005,96891,110500,Hiawatha,64,12,58,58,58,0,0,0,0,0,0
270531105005006,96892,110500,Hiawatha,64,12,70,70,66,1,0,2,0,0,1
270531105005007,96893,110500,Hiawatha,64,12,74,74,64,3,3,3,0,0,1
270531105005008,96894,110500,Hiawatha,64,12,59,59,47,3,4,0,0,3,2
270531105005009,96895,110500,Hiawatha,64,12,66,66,59,0,3,0,0,4,0
270531105005010,96896,110500,Hiawatha,64,12,57,57,52,1,1,0,0,0,3
270531105005011,96897,110500,Hiawatha,64,12,60,60,56,0,0,3,0,1,0
270531105005012,96898,110500,Hiawatha,64,12,77,77,73,0,0,3,0,1,0
270531105005013,96899,110500,Hiawatha,64,12,65,65,56,5,0,2,0,0,2
270531105005014,96900,110500,Hiawatha,64,12,49,49,47,0,1,0,0,1,0
270531105005015,96901,110500,Hiawatha,64,12,62,62,60,0,0,2,0,0,0
270531105005016,96902,110500,Hiawatha,64,12,61,61,56,0,0,3,0,2,0
270531108001000,96905,110800,King Field,71,8,0,0,0,0,0,0,0,0,0
270531108001001,96906,110800,King Field,71,8,86,86,50,23,2,2,0,7,2
270531108001002,96907,110800,King Field,71,8,80,80,52,18,0,0,0,1,9
270531108001003,96908,110800,King Field,71,8,161,161,49,80,0,0,0,7,25
270531108001004,96909,110800,King Field,71,11,73,73,48,19,0,0,0,4,2
270531108001005,96910,110800,King Field,71,11,63,63,51,3,3,0,0,0,6
270531108001006,96911,110800,King Field,71,11,65,65,54,8,0,2,0,1,0
270531108001007,96912,110800,King Field,71,11,79,79,68,3,0,1,0,0,7
270531108001008,96913,110800,King Field,71,11,74,74,63,0,0,2,0,7,2
270531108001009,96914,110800,King Field,71,11,65,65,56,2,1,0,0,2,4
270531108001010,96915,110800,King Field,71,8,52,52,43,3,0,0,0,6,0
270531108002000,96917,110800,Tangletown,65,8,0,0,0,0,0,0,0,0,0
270531108002001,96918,110800,Tangletown,65,11,61,61,39,3,0,7,2,6,4
270531108002002,96919,110800,Tangletown,65,11,64,64,54,5,0,1,0,0,4
270531108002003,96920,110800,Tangletown,65,11,67,67,39,12,2,7,0,1,6
270531108002004,96921,110800,Tangletown,65,11,61,61,58,0,0,2,0,1,0
270531108002005,96922,110800,Tangletown,65,11,61,61,58,0,0,0,0,3,0
270531108002006,96923,110800,Tangletown,65,11,64,64,54,0,0,7,0,0,3
270531108002007,96924,110800,Tangletown,65,11,72,72,72,0,0,0,0,0,0
270531108002008,96925,110800,Tangletown,65,11,66,66,60,2,0,3,0,0,1
270531108002009,96926,110800,Tangletown,65,11,68,68,61,4,0,1,0,0,2
270531108002010,96927,110800,Tangletown,65,11,54,54,44,10,0,0,0,0,0
270531108003000,96929,110800,Tangletown,65,11,69,69,65,1,0,1,0,0,2
270531108003001,96930,110800,Tangletown,65,11,69,69,65,2,0,1,0,0,1
270531108003002,96931,110800,Tangletown,65,11,65,65,60,0,0,1,0,0,4
270531108003003,96932,110800,Tangletown,65,11,75,75,67,0,0,4,0,0,4
270531108003004,96933,110800,Tangletown,65,11,83,83,71,6,0,6,0,0,0
270531108003005,96934,110800,Tangletown,65,11,60,60,59,0,0,1,0,0,0
270531108003006,96935,110800,Tangletown,65,11,80,80,66,5,0,5,0,0,4
270531108003007,96936,110800,Tangletown,65,11,78,78,68,2,0,3,0,0,5
270531108003008,96937,110800,Tangletown,65,11,92,92,84,1,0,3,0,0,4
270531108003009,96938,110800,Tangletown,65,11,54,54,50,1,0,0,0,0,3
270531108004000,96940,110800,King Field,71,11,56,56,48,0,2,5,0,0,1
270531108004001,96941,110800,King Field,71,11,57,57,52,0,0,1,0,0,4
270531108004002,96942,110800,King Field,71,11,64,64,56,5,1,1,0,0,1
270531108004003,96943,110800,King Field,71,11,65,65,61,0,0,2,0,0,2
270531108004004,96944,110800,King Field,71,11,32,32,28,1,0,2,0,1,0
270531108004005,96945,110800,King Field,71,11,28,28,24,0,0,2,0,2,0
270531108004006,96946,110800,King Field,71,11,68,68,66,2,0,0,0,0,0
270531108004007,96947,110800,King Field,71,11,73,73,62,2,3,1,0,0,5
270531108004008,96948,110800,King Field,71,11,77,77,71,2,0,0,0,0,4
270531108004009,96949,110800,King Field,71,11,84,84,79,0,1,3,0,0,1
270531108004010,96950,110800,King Field,71,11,72,72,65,4,0,0,0,1,2
270531108005000,96952,110800,King Field,71,11,100,100,78,10,2,2,0,1,7
270531108005001,96953,110800,King Field,71,11,61,61,59,1,0,0,0,1,0
270531108005002,96954,110800,King Field,71,11,66,66,63,0,0,1,0,0,2
270531108005003,96955,110800,King Field,71,11,72,72,62,0,0,0,0,0,10
270531108005004,96956,110800,King Field,71,11,56,56,49,2,0,2,0,0,3
270531108005005,96957,110800,King Field,71,11,59,59,50,1,0,4,0,3,1
270531108005006,96958,110800,King Field,71,11,78,78,76,0,0,1,0,0,1
270531108005007,96959,110800,King Field,71,11,80,80,73,4,1,1,0,0,1
270531108005008,96960,110800,King Field,71,11,70,70,63,6,1,0,0,0,0
270531108005009,96961,110800,King Field,71,11,55,55,41,10,1,1,0,0,2
270531108006000,96963,110800,King Field,71,8,73,73,59,4,5,1,0,4,0
270531108006001,96964,110800,King Field,71,8,100,100,70,26,0,0,0,2,2
270531108006002,96965,110800,King Field,71,11,49,49,42,4,0,1,1,0,1
270531108006003,96966,110800,King Field,71,11,63,63,57,2,0,1,0,0,3
270531108006004,96967,110800,King Field,71,11,93,93,80,6,0,4,0,0,3
270531108006005,96968,110800,King Field,71,11,68,68,53,9,0,1,0,0,5
270531108006006,96969,110800,King Field,71,11,62,62,53,3,2,0,0,0,4
270531108006007,96970,110800,King Field,71,11,64,64,60,2,0,2,0,0,0
270531108006008,96971,110800,King Field,71,8,33,33,28,2,1,1,0,0,1
270531108006009,96972,110800,King Field,71,8,55,55,42,9,0,0,0,4,0
270531109001000,96975,110900,Field,77,8,62,62,37,20,0,1,0,2,2
